source,target,weight
1818406,3338253,1
1818406,3364120,1
1818406,3372636,1
1818406,3378703,1
1818406,3430001,1
1818406,3435529,1
1818406,3444553,1
1818406,3457733,1
1818406,3465310,1
1818406,3469752,1
1818406,3487201,1
1818406,3516384,1
1818406,3524108,1
1818406,3556680,1
1818406,3576675,1
1818406,3627995,1
1818406,3674545,1
1818406,3701321,1
1818406,3712716,1
1818406,3734083,1
1818406,3766220,1
1818406,3766361,1
1818406,3855699,1
1818406,3860373,1
1818406,3875186,1
1818406,3886178,1
1818406,3894730,1
1818406,4000731,1
1818406,4170124,1
1818406,4243033,1
1818406,4364278,1
1818406,4410871,1
1818406,4416264,1
1818406,4428545,1
1818406,4472356,1
1818406,4485201,1
1818406,4551567,1
1818406,4617054,1
181273806,1818406,3
2700775,23570,1
2700775,34796,1
2700775,34876,1
2700775,35894,1
2700775,47135,1
2700775,75543,1
2700775,98595,1
2700775,200947,1
2700775,287283,1
2700775,293168,1
2700775,294483,1
2700775,350887,1
2700775,402427,1
2700775,409049,1
2700775,438766,1
2700775,457545,1
2700775,480201,1
2700775,493971,1
2700775,531362,1
2700775,562167,1
2700775,573054,1
2700775,600009,1
2700775,634889,1
2700775,644338,1
2700775,659386,1
2700775,670588,1
2700775,671387,1
2700775,676317,1
2700775,682254,1
2700775,682565,1
2700775,685331,1
2700775,690861,1
2700775,695572,1
2700775,705724,1
2700775,707743,1
2700775,719575,1
2700775,722676,1
2700775,745311,1
2700775,746094,1
2700775,755100,1
2700775,757272,1
2700775,758535,1
2700775,773263,1
2700775,796464,1
2700775,802599,1
2700775,802896,1
2700775,806696,1
2700775,818835,1
2700775,822349,1
2700775,855582,1
2700775,949238,1
2700775,966539,1
2700775,970514,1
2700775,989156,1
2700775,1001427,1
2700775,1029502,1
2700775,1055219,1
2700775,1086000,1
2700775,1091660,1
2700775,1094721,1
2700775,1117478,1
2700775,1117794,1
2700775,1118494,1
2700775,1119235,1
2700775,1125466,1
2700775,1128529,1
2700775,1129986,1
2700775,1131691,1
2700775,1150610,1
2700775,1228991,1
2700775,1237299,1
2700775,1256946,1
2700775,1261020,1
2700775,1264552,1
2700775,1278665,1
2700775,1286595,1
2700775,1288134,1
2700775,1291702,1
2700775,1299030,1
2700775,1304812,1
2700775,1305463,1
2700775,1310195,1
2700775,1327558,1
2700775,1333362,1
2700775,1343190,1
2700775,1347223,1
2700775,1370612,1
2700775,1371778,1
2700775,1375227,1
2700775,1375868,1
2700775,1379335,1
2700775,1396335,1
2700775,1400689,1
2700775,1415356,1
2700775,1437432,1
2700775,1439788,1
2700775,1454020,1
2700775,1456269,1
2700775,1464791,1
2700775,1472021,1
2700775,1472849,1
2700775,1482029,1
2700775,1491221,1
2700775,1494685,1
2700775,1518583,1
2700775,1537172,1
2700775,1540860,1
2700775,1561313,1
2700775,1562959,1
2700775,1574873,1
2700775,1578487,1
2700775,1580810,1
2700775,1584067,1
2700775,1601135,1
2700775,1621076,1
2700775,1622114,1
2700775,1634748,1
2700775,1691703,1
2700775,1700136,1
2700775,1702451,1
2700775,1706721,1
2700775,1720652,1
2700775,1765913,1
2700775,1818763,1
2700775,1825909,1
2700775,1833775,1
2700775,1854640,1
2700775,1866328,1
2700775,1892424,1
2700775,1899699,1
2700775,1903574,1
2700775,1915734,1
2700775,1933899,1
2700775,1945670,1
2700775,1948562,1
2700775,2049704,1
2700775,2053198,1
2700775,2064847,1
2700775,2082174,1
2700775,2155603,1
2700775,2162512,1
2700775,2167379,1
2700775,2177403,1
2700775,2177643,1
2700775,2182810,1
2700775,2212198,1
2700775,2226595,1
2700775,2250513,1
2700775,2257900,1
2700775,2260527,1
2700775,2268695,1
2700775,2270185,1
2700775,2270987,1
2700775,2275456,1
2700775,2287655,1
2700775,2299725,1
2700775,2301086,1
2700775,2324327,1
2700775,2356750,1
2700775,2406293,1
2700775,2412389,1
2700775,2461350,1
2700775,2473169,1
2700775,2479306,1
2700775,2484068,1
2700775,2506101,1
2700775,2523146,1
2700775,2556556,1
2700775,2560866,1
2700775,2581624,1
2700775,2587255,1
2700775,2599811,1
2700775,2618134,1
2700775,2624142,1
2700775,2639510,1
2700775,2651106,1
2700775,2657847,1
2700775,2676070,1
2700775,2708145,1
2700775,2721423,1
2700775,2725124,1
2700775,2746860,1
2700775,2755952,1
2700775,2761622,1
2700775,2801915,1
2700775,2837341,1
2700775,2843085,1
2700775,2849038,1
2700775,2905373,1
2700775,2926733,1
2700775,2940051,1
2700775,2984838,1
2700775,3003906,1
2700775,3023087,1
2700775,3024250,1
2700775,3032008,1
2700775,3084169,1
2700775,3087387,1
2700775,3111207,1
2700775,3134239,1
2700775,3134454,1
2700775,3165503,1
2700775,3168408,1
2700775,3182685,1
2700775,3208251,1
2700775,3210149,1
2700775,3220860,1
2700775,3239031,1
2700775,3264547,1
2700775,3264748,1
2700775,3275890,1
2700775,3316633,1
2700775,3318589,1
2700775,3348452,1
2700775,3363256,1
2700775,3378140,1
2700775,3426152,1
2700775,3444369,1
2700775,3449294,1
2700775,3459061,1
2700775,3487201,1
2700775,3491031,1
2700775,3513912,1
2700775,3517028,1
2700775,3520283,1
2700775,3535794,1
2700775,3588570,1
2700775,3615455,1
2700775,3621150,1
2700775,3626957,1
2700775,3635938,1
2700775,3638838,1
2700775,3660923,1
2700775,3672347,1
2700775,3679634,1
2700775,3690049,1
2700775,3693743,1
2700775,3704909,1
2700775,3731872,1
2700775,3752669,1
2700775,3757559,1
2700775,3779230,1
2700775,3800755,1
2700775,3819439,1
2700775,3832127,1
2700775,3845636,1
2700775,3852908,1
2700775,3886178,1
2700775,3893239,1
2700775,3899710,1
181273806,2700775,2
2778887,18167,1
2778887,49637,1
2778887,73976,1
2778887,78020,1
2778887,87681,1
2778887,103058,1
2778887,124072,1
2778887,155061,1
2778887,165168,1
2778887,169051,1
2778887,185927,1
2778887,207508,1
2778887,225201,1
2778887,243080,1
2778887,250230,1
2778887,316787,1
2778887,331986,1
2778887,351236,1
2778887,378507,1
2778887,379430,1
2778887,384740,1
2778887,386279,1
2778887,398691,1
2778887,399052,1
2778887,399775,1
2778887,401625,1
2778887,404709,1
2778887,407748,1
2778887,423109,1
2778887,434547,1
2778887,452284,1
2778887,494088,1
2778887,496656,1
2778887,500315,1
2778887,507683,1
2778887,533191,1
2778887,547260,1
2778887,577040,1
2778887,605162,1
2778887,608794,1
2778887,633593,1
2778887,652732,1
2778887,664991,1
2778887,685054,1
2778887,705353,1
2778887,748522,1
2778887,770759,1
2778887,796464,1
2778887,805980,1
2778887,827018,1
2778887,836761,1
2778887,847422,1
2778887,855582,1
2778887,876849,1
2778887,882151,1
2778887,894068,1
2778887,899809,1
2778887,936397,1
2778887,955810,1
2778887,992367,1
2778887,1008993,1
2778887,1025353,1
2778887,1047427,1
2778887,1069428,1
2778887,1084089,1
2778887,1084355,1
2778887,1085454,1
2778887,1099736,1
2778887,1125466,1
2778887,1135331,1
2778887,1169771,1
2778887,1171499,1
2778887,1193448,1
2778887,1215634,1
2778887,1282157,1
2778887,1375868,1
2778887,1376807,1
2778887,1437079,1
2778887,1440337,1
2778887,1455203,1
2778887,1464137,1
2778887,1469934,1
2778887,1472181,1
2778887,1486445,1
2778887,1487240,1
2778887,1488438,1
2778887,1496817,1
2778887,1510982,1
2778887,1517558,1
2778887,1558763,1
2778887,1560262,1
2778887,1654301,1
2778887,1661784,1
2778887,1687827,1
2778887,1690292,1
2778887,1731708,1
2778887,1736531,1
2778887,1773400,1
2778887,1793608,1
2778887,1802885,1
2778887,1820900,1
2778887,1821436,1
2778887,1840459,1
2778887,1858894,1
2778887,1867886,1
2778887,1964075,1
2778887,2016938,1
2778887,2017489,1
2778887,2043417,1
2778887,2051200,1
2778887,2056038,1
2778887,2073993,1
2778887,2088165,1
2778887,2095819,1
2778887,2137371,1
2778887,2145649,1
2778887,2149405,1
2778887,2149854,1
2778887,2156153,1
2778887,2156299,1
2778887,2161609,1
2778887,2193792,1
2778887,2206097,1
2778887,2206810,1
2778887,2211662,1
2778887,2245458,1
2778887,2245954,1
2778887,2246974,1
2778887,2257762,1
2778887,2268812,1
2778887,2278643,1
2778887,2350118,1
2778887,2379517,1
2778887,2382861,1
2778887,2384091,1
2778887,2388988,1
2778887,2396766,1
2778887,2429255,1
2778887,2431883,1
2778887,2467429,1
2778887,2472648,1
2778887,2473142,1
2778887,2487539,1
2778887,2520741,1
2778887,2554705,1
2778887,2580541,1
2778887,2591170,1
2778887,2609582,1
2778887,2615023,1
2778887,2634698,1
2778887,2644119,1
2778887,2667283,1
2778887,2690687,1
2778887,2698392,1
2778887,2711374,1
2778887,2721987,1
2778887,2730496,1
2778887,2736931,1
2778887,2759287,1
2778887,2763087,1
2778887,2765019,1
2778887,2768472,1
2778887,2778816,1
2778887,2826204,1
2778887,2850237,1
2778887,2856575,1
2778887,2859720,1
2778887,2871026,1
2778887,2878793,1
2778887,2899581,1
2778887,2904381,1
2778887,2922978,1
2778887,2924244,1
2778887,2940795,1
2778887,2948445,1
2778887,2949767,1
2778887,2953147,1
2778887,2966907,1
2778887,2975049,1
2778887,2980018,1
2778887,2981520,1
2778887,2992399,1
2778887,2996076,1
2778887,3010454,1
2778887,3022279,1
2778887,3033364,1
2778887,3040554,1
2778887,3072496,1
2778887,3074403,1
2778887,3089623,1
2778887,3106108,1
2778887,3141112,1
2778887,3159372,1
2778887,3164457,1
2778887,3178899,1
2778887,3180864,1
2778887,3181831,1
2778887,3206667,1
2778887,3222328,1
2778887,3236986,1
2778887,3241616,1
2778887,3248536,1
2778887,3255264,1
2778887,3270317,1
2778887,3281127,1
2778887,3295579,1
2778887,3303613,1
2778887,3308596,1
2778887,3339630,1
2778887,3387352,1
2778887,3422024,1
2778887,3430005,1
2778887,3448021,1
2778887,3451784,1
2778887,3471277,1
2778887,3481129,1
2778887,3484070,1
2778887,3488119,1
2778887,3490770,1
2778887,3499511,1
2778887,3502806,1
2778887,3542737,1
2778887,3547163,1
2778887,3565966,1
2778887,3578500,1
2778887,3586764,1
2778887,3587743,1
2778887,3591942,1
2778887,3629800,1
2778887,3644090,1
2778887,3666202,1
2778887,3668143,1
2778887,3687633,1
2778887,3719635,1
2778887,3719777,1
2778887,3741908,1
2778887,3762776,1
2778887,3769515,1
2778887,3794306,1
2778887,3858666,1
2778887,3860920,1
2778887,3862995,1
2778887,3894982,1
2778887,3912628,1
2778887,3916733,1
2778887,3920064,1
2778887,3959470,1
2778887,3959735,1
2778887,3972137,1
2778887,3973347,1
181273806,2778887,1
3655741,4921,1
3655741,6262,1
3655741,21395,1
3655741,22588,1
3655741,28894,1
3655741,33561,1
3655741,40618,1
3655741,40986,1
3655741,55955,1
3655741,66009,1
3655741,67993,1
3655741,76712,1
3655741,102946,1
3655741,104585,1
3655741,115059,1
3655741,123741,1
3655741,128973,1
3655741,133118,1
3655741,136226,1
3655741,139039,1
3655741,159246,1
3655741,160880,1
3655741,173394,1
3655741,175414,1
3655741,182208,1
3655741,221332,1
3655741,221936,1
3655741,225201,1
3655741,238784,1
3655741,243080,1
3655741,245212,1
3655741,258226,1
3655741,258981,1
3655741,259701,1
3655741,266061,1
3655741,272734,1
3655741,276501,1
3655741,283557,1
3655741,287536,1
3655741,292675,1
3655741,315033,1
3655741,319061,1
3655741,326373,1
3655741,328791,1
3655741,332018,1
3655741,336647,1
3655741,346887,1
3655741,361076,1
3655741,371239,1
3655741,382359,1
3655741,409073,1
3655741,424949,1
3655741,428175,1
3655741,434681,1
3655741,444469,1
3655741,452349,1
3655741,453982,1
3655741,455653,1
3655741,457799,1
3655741,467090,1
3655741,470817,1
3655741,494267,1
3655741,499226,1
3655741,500807,1
3655741,501469,1
3655741,508419,1
3655741,516334,1
3655741,529314,1
3655741,531465,1
3655741,546842,1
3655741,549109,1
3655741,582077,1
3655741,587882,1
3655741,594761,1
3655741,597282,1
3655741,598732,1
3655741,613712,1
3655741,635007,1
3655741,641529,1
3655741,657515,1
3655741,665651,1
3655741,672973,1
3655741,687025,1
3655741,712295,1
3655741,789472,1
3655741,796936,1
3655741,801253,1
3655741,804064,1
3655741,805980,1
3655741,812206,1
3655741,817239,1
3655741,850017,1
3655741,850286,1
3655741,868613,1
3655741,896921,1
3655741,904119,1
3655741,908392,1
3655741,933630,1
3655741,957198,1
3655741,977341,1
3655741,978265,1
3655741,992309,1
3655741,1006616,1
3655741,1016968,1
3655741,1021730,1
3655741,1021933,1
3655741,1024999,1
3655741,1032073,1
3655741,1050987,1
3655741,1079174,1
3655741,1079228,1
3655741,1081373,1
3655741,1083553,1
3655741,1105441,1
3655741,1123982,1
3655741,1127431,1
3655741,1128055,1
3655741,1147813,1
3655741,1159102,1
3655741,1161364,1
3655741,1162604,1
3655741,1168315,1
3655741,1172852,1
3655741,1186568,1
3655741,1210910,1
3655741,1229882,1
3655741,1251820,1
3655741,1262860,1
3655741,1286657,1
3655741,1304231,1
3655741,1305826,1
3655741,1306616,1
3655741,1318651,1
3655741,1324884,1
3655741,1336389,1
3655741,1350202,1
3655741,1362024,1
3655741,1365021,1
3655741,1373706,1
3655741,1380837,1
3655741,1390668,1
3655741,1405516,1
3655741,1407248,1
3655741,1420016,1
3655741,1451729,1
3655741,1451994,1
3655741,1458698,1
3655741,1464763,1
3655741,1472940,1
3655741,1474831,1
3655741,1488561,1
3655741,1493371,1
3655741,1498229,1
3655741,1504383,1
3655741,1517101,1
3655741,1522281,1
3655741,1538315,1
3655741,1541053,1
3655741,1546098,1
3655741,1548612,1
3655741,1551289,1
3655741,1566255,1
3655741,1566646,1
3655741,1577995,1
3655741,1583925,1
3655741,1585671,1
3655741,1586341,1
3655741,1617832,1
3655741,1629607,1
3655741,1637989,1
3655741,1645153,1
3655741,1660262,1
3655741,1665071,1
3655741,1669502,1
3655741,1684880,1
3655741,1704304,1
3655741,1706684,1
3655741,1717456,1
3655741,1718380,1
3655741,1725194,1
3655741,1725286,1
3655741,1727288,1
3655741,1734953,1
3655741,1737382,1
3655741,1740262,1
3655741,1748795,1
3655741,1750783,1
3655741,1751135,1
3655741,1753801,1
3655741,1762471,1
3655741,1794560,1
3655741,1796148,1
3655741,1803384,1
3655741,1812854,1
3655741,1824775,1
3655741,1827203,1
3655741,1830446,1
3655741,1832173,1
3655741,1839174,1
3655741,1841908,1
3655741,1844211,1
3655741,1849501,1
3655741,1864042,1
3655741,1867073,1
3655741,1874816,1
3655741,1878941,1
3655741,1879118,1
3655741,1895166,1
3655741,1961374,1
3655741,1974338,1
3655741,2007137,1
3655741,2024001,1
3655741,2029789,1
3655741,2032633,1
3655741,2034222,1
3655741,2054123,1
3655741,2063074,1
3655741,2067024,1
3655741,2075540,1
3655741,2079568,1
3655741,2083676,1
3655741,2125560,1
3655741,2132825,1
3655741,2139372,1
3655741,2147747,1
3655741,2176077,1
3655741,2178914,1
3655741,2194339,1
3655741,2209492,1
3655741,2236098,1
3655741,2252464,1
3655741,2266838,1
3655741,2291110,1
3655741,2293876,1
3655741,2315261,1
3655741,2341198,1
3655741,2357328,1
3655741,2359007,1
3655741,2378712,1
3655741,2382895,1
3655741,2390793,1
3655741,2397202,1
3655741,2418322,1
3655741,2433493,1
3655741,2437105,1
3655741,2440907,1
3655741,2442060,1
3655741,2443250,1
3655741,2455861,1
3655741,2472629,1
181273806,3655741,1
3816690,28833,1
3816690,185817,1
3816690,260471,1
3816690,864137,1
3816690,1056127,1
3816690,1091049,1
3816690,1096263,1
3816690,1098768,1
3816690,1261020,1
3816690,1291130,1
3816690,1305463,1
3816690,1444764,1
3816690,1464137,1
3816690,1468976,1
3816690,1558763,1
3816690,1643363,1
3816690,1712290,1
3816690,1713215,1
3816690,1745998,1
3816690,1768234,1
3816690,1950864,1
3816690,1979294,1
3816690,1992319,1
3816690,2060211,1
3816690,2073993,1
3816690,2145331,1
3816690,2196194,1
3816690,2245954,1
3816690,2504438,1
3816690,2551484,1
3816690,2618976,1
3816690,2651217,1
3816690,2660140,1
3816690,2687894,1
3816690,2707002,1
3816690,2712552,1
3816690,2718672,1
3816690,2750297,1
3816690,2859020,1
3816690,2893594,1
3816690,2921255,1
3816690,2924475,1
3816690,2932024,1
3816690,3039506,1
3816690,3040802,1
3816690,3052026,1
3816690,3163067,1
3816690,3167199,1
3816690,3200547,1
3816690,3265605,1
3816690,3337841,1
3816690,3443993,1
3816690,3444553,1
3816690,3467223,1
3816690,3487201,1
3816690,3502806,1
3816690,3523942,1
3816690,3541906,1
3816690,3550523,1
3816690,3553537,1
3816690,3568736,1
3816690,3583484,1
3816690,3693748,1
3816690,3701321,1
3816690,3711684,1
3816690,3740247,1
3816690,3757569,1
3816690,3817724,1
3816690,3858666,1
3816690,3872665,1
3816690,3894730,1
3816690,3909692,1
3816690,3917257,1
3816690,3931023,1
3816690,3943399,1
3816690,3968733,1
3816690,3973347,1
3816690,4008386,1
3816690,4131113,1
3816690,4137664,1
3816690,4148749,1
3816690,4204083,1
3816690,4266956,1
3816690,4291048,1
3816690,4330265,1
3816690,4369806,1
3816690,4403474,1
3816690,4419081,1
3816690,4442859,1
3816690,4460553,1
3816690,4486367,1
3816690,4495579,1
3816690,4500051,1
3816690,4515857,1
3816690,4551567,1
3816690,4632583,1
3816690,4730096,1
3816690,4744676,1
3816690,4753216,1
3816690,4769203,1
3816690,4845526,1
3816690,4948962,1
3816690,5042395,1
3816690,5080785,1
3816690,5285117,1
3816690,5312976,1
3816690,5357176,1
3816690,5417328,1
3816690,5597044,1
3816690,5649984,1
3816690,5683213,1
3816690,5689304,1
3816690,5694116,1
3816690,5821002,1
3816690,5846841,1
3816690,5856729,1
3816690,5864489,1
3816690,6004712,1
3816690,6016830,1
3816690,6067295,1
3816690,6110260,1
3816690,6258661,1
3816690,6287479,1
3816690,6471164,1
3816690,6614168,1
3816690,6642814,1
3816690,6706776,1
3816690,6799815,1
3816690,6836199,1
3816690,6915644,1
3816690,6952748,1
3816690,7032156,1
3816690,7115235,1
3816690,7117734,1
3816690,7200369,1
3816690,7206030,1
3816690,7301708,1
3816690,7426764,1
3816690,7544743,1
3816690,7557705,1
3816690,7693303,1
3816690,7874403,1
3816690,7929373,1
3816690,7990928,1
3816690,8083538,1
3816690,8139394,1
3816690,8208858,1
3816690,8230811,1
3816690,8427020,1
3816690,8476967,1
3816690,8531266,1
3816690,8534126,1
3816690,8695543,1
3816690,8712607,1
3816690,8730263,1
3816690,8752720,1
3816690,8764674,1
3816690,8794837,1
3816690,8800387,1
3816690,8866901,1
3816690,8900599,1
3816690,8933180,1
3816690,9207390,1
3816690,9255494,1
3816690,9267786,1
3816690,9399084,1
3816690,9399315,1
3816690,9565790,1
3816690,9678055,1
3816690,9783529,1
3816690,9856560,1
3816690,9935559,1
3816690,10115387,1
3816690,10205472,1
3816690,10287897,1
3816690,10325190,1
3816690,10385285,1
3816690,10533595,1
3816690,10540710,1
3816690,10602545,1
3816690,10715303,1
3816690,10733147,1
3816690,10763996,1
3816690,11024663,1
3816690,11379913,1
3816690,11500308,1
3816690,11531319,1
3816690,11756316,1
3816690,11757839,1
3816690,11759612,1
3816690,11942765,1
3816690,12280749,1
3816690,12374340,1
3816690,12374490,1
3816690,12650861,1
3816690,12796097,1
3816690,13308300,1
3816690,13410589,1
3816690,13531423,1
3816690,13532659,1
3816690,13875614,1
3816690,13899921,1
3816690,14202209,1
3816690,14283812,1
3816690,14349618,1
3816690,15093708,1
3816690,15349342,1
3816690,15650065,1
3816690,15670962,1
3816690,15725619,1
3816690,15860600,1
3816690,15987500,1
3816690,15994898,1
3816690,16084877,1
3816690,16108516,1
3816690,16142798,1
3816690,16151354,1
3816690,16181853,1
3816690,16220026,1
3816690,16686707,1
3816690,16887059,1
3816690,17267279,1
3816690,17368219,1
3816690,17640538,1
3816690,17739574,1
3816690,18227834,1
3816690,18324557,1
3816690,18347254,1
3816690,18396863,1
3816690,18456590,1
3816690,18467444,1
3816690,18500499,1
3816690,18555710,1
3816690,19081372,1
3816690,19480261,1
3816690,19535984,1
3816690,19590495,1
3816690,19928565,1
3816690,20020538,1
3816690,20119707,1
3816690,20425582,1
3816690,20755943,1
3816690,21096682,1
3816690,21287545,1
3816690,21463768,1
3816690,22053330,1
3816690,22163319,1
3816690,22251418,1
3816690,22278256,1
3816690,22656562,1
181273806,3816690,4
4428032,4722,1
4428032,11953,1
4428032,15286,1
4428032,17346,1
4428032,19798,1
4428032,26364,1
4428032,31265,1
4428032,33270,1
4428032,43728,1
4428032,45040,1
4428032,73311,1
4428032,80372,1
4428032,82545,1
4428032,85964,1
4428032,86833,1
4428032,92997,1
4428032,93503,1
4428032,104475,1
4428032,106400,1
4428032,112098,1
4428032,116720,1
4428032,120447,1
4428032,121587,1
4428032,122576,1
4428032,128723,1
4428032,135837,1
4428032,140055,1
4428032,141234,1
4428032,148600,1
4428032,155577,1
4428032,159199,1
4428032,166201,1
4428032,166893,1
4428032,168397,1
4428032,170145,1
4428032,171061,1
4428032,173084,1
4428032,173090,1
4428032,177828,1
4428032,178555,1
4428032,182409,1
4428032,183961,1
4428032,191917,1
4428032,208125,1
4428032,210590,1
4428032,214591,1
4428032,216842,1
4428032,219158,1
4428032,219680,1
4428032,221534,1
